gender,uti_ratio,limit,mortgage_payment,n_overdue,n_cards,overdue
M,0,5000,0,0,0,0
M,0.97,5000,0,0,2,0
M,0.02,5000,0,0,0,0
M,0.67,5000,0,0,1,0
M,0.08,5000,4185,2,0,0
M,1,5000,6445,8,9,1
M,1.08,5000,0,1,6,0
M,1.09,5000,0,2,7,0
M,0.24,5000,878,3,3,0
M,0,5000,0,0,1,0
M,0,5000,0,0,1,0
M,1.5,5000,0,0,3,0
M,0.98,5000,0,1,0,0
M,0.19,5000,0,1,3,0
M,0.54,5000,0,1,0,0
M,1,5000,0,0,9,0
M,0.75,5000,0,3,0,1
M,0.98,5000,0,0,3,0
M,1.5,5000,0,4,3,1
M,0.97,5000,0,1,1,0
M,0.73,5000,0,3,3,0
M,1.01,5000,0,7,3,0
M,0.52,5000,0,0,1,0
M,0.63,5000,0,0,2,0
M,0,5000,0,3,0,0
M,0.25,5000,0,0,0,0
M,0.9,5000,2222,1,1,0
M,1.01,5000,0,0,3,0
M,0.87,5000,0,4,3,0
M,0.5,5000,1720,3,2,0
M,0.81,5000,0,0,4,0
M,0,5000,0,4,6,0
M,0.49,5000,0,0,1,0
M,1.04,5000,0,7,1,1
M,0.84,5000,0,0,2,0
M,0.57,5000,0,2,1,0
M,1.05,5000,0,3,1,1
M,1.01,5000,0,2,0,0
M,0.03,5000,0,0,4,0
M,1.05,5000,0,1,10,0
M,1.02,5000,0,4,2,1
M,0,5000,2307,1,4,0
M,0.04,5000,0,2,3,1
M,0,5000,0,2,0,0
M,0.32,5000,0,2,5,1
M,0.93,5000,0,0,5,0
M,0.88,5000,0,1,3,0
M,0,5000,0,0,0,0
M,0,5000,0,0,0,0
M,1,5000,0,0,12,1
M,0.98,5000,0,1,0,0
M,1.62,5000,0,1,0,1
M,1.01,5000,0,1,5,1
M,1.02,5000,0,0,0,0
M,0.09,5000,0,2,3,1
M,1,5000,0,0,1,0
M,1,5000,0,4,10,1
M,1.09,5000,0,0,16,0
M,0.03,5000,663,0,2,0
M,0,5000,0,0,4,1
M,0.14,5000,0,5,1,0
M,0,5000,0,2,0,0
M,0.92,5000,0,2,0,0
M,0.01,5000,0,0,1,0
M,0.09,5000,0,0,0,0
M,0.72,5000,0,3,3,1
M,0.14,5000,0,0,0,0
M,0.92,5000,1277,6,1,1
M,0.98,5000,23994,0,7,0
M,1.1,5000,0,3,0,0
M,0.31,5000,0,0,0,0
M,1.02,5000,804,6,5,1
M,0.77,5000,0,6,1,0
M,0,5000,0,0,1,0
M,0.46,5000,0,0,1,0
M,0.93,5000,0,0,6,1
M,1.02,5000,0,0,2,1
M,0.99,5000,0,2,4,0
M,0,5000,0,1,0,0
M,0.55,5000,0,0,5,0
M,1.12,5000,0,5,6,0
M,0.41,5000,602,0,2,0
M,0.8,5000,0,2,11,1
M,0.84,5000,0,3,0,0
M,0.01,5000,0,0,0,0
M,0.48,5000,1246,1,3,0
M,1.03,5000,0,3,1,1
M,0.54,5000,0,1,0,0
M,0.15,5000,0,0,2,0
M,1.02,5000,0,1,0,0
M,0,5000,0,0,0,1
M,1.01,5000,0,4,1,1
M,0.23,5000,0,0,5,0
M,1,5000,504,5,16,1
M,0.58,5000,0,0,1,0
M,0.3,5000,0,0,0,0
M,0,5000,0,0,1,1
M,0,5000,0,0,1,0
M,0.91,5000,0,6,3,0
M,1,5000,0,2,4,0
M,0.4,5000,0,2,0,1
M,0.79,5000,0,0,1,1
M,1.32,5000,2201,12,10,1
M,1.56,5000,5488,0,3,0
M,0.58,5000,988,1,3,1
M,0.04,5000,4402,1,3,0
M,0.11,5000,1253,0,2,1
M,0.3,5000,7682,0,4,0
M,0.32,5000,0,6,3,1
M,0.5,5000,386,7,5,0
M,0.59,5000,0,5,1,0
M,0,5000,0,0,1,0
M,0.45,5000,762,4,7,1
M,0.14,5000,731,1,5,0
M,0.04,5000,1114,0,4,0
M,1,5000,642,1,9,0
M,0.03,5000,0,4,3,1
M,1,5000,1035,0,0,0
M,0.94,5000,0,0,1,0
M,1.01,5000,1507,4,15,1
M,0,5000,1444,0,2,0
M,0,5000,2468,0,2,1
M,0.83,5000,1837,0,4,1
M,1,5000,4824,0,3,0
M,0.67,5000,0,3,0,0
M,1,5000,0,0,1,1
M,1,5000,0,1,1,0
M,0.39,5000,0,0,1,0
M,0,5000,0,7,2,0
M,1.02,5000,0,2,1,0
M,0,5000,0,1,0,0
M,1.01,5000,0,5,2,0
M,0.39,5000,0,1,5,0
M,0.07,5000,0,0,2,0
M,0,5000,0,1,1,0
M,1.02,5000,0,6,1,0
M,0,5000,0,0,2,0
M,1,5000,0,2,5,0
M,0.94,5000,0,7,2,0
M,1,5000,0,0,2,0
M,0,5000,0,3,0,0
M,1.02,5000,0,8,3,1
M,0.91,5000,0,0,2,0
M,0.42,5000,0,0,0,0
M,0.1,5000,0,0,1,0
M,0.1,5000,0,0,3,0
M,0.1,5000,1002,0,1,0
M,0.82,5000,0,3,3,0
M,0.95,5000,0,1,1,0
M,0.98,5000,2302,0,1,0
M,0.46,5000,2313,2,3,0
M,0.51,5000,2500,4,5,0
M,0.91,5000,0,0,0,0
M,0.05,5000,0,1,0,0
M,1.59,5000,0,8,9,0
M,1.02,5000,0,1,1,0
M,0,5000,0,0,1,0
M,0.78,5000,0,5,5,0
M,0,5000,0,0,0,0
M,0,5000,0,0,0,1
M,0.31,5000,0,2,6,1
M,0,5000,0,0,1,0
M,0.76,5000,0,5,6,0
M,0.39,5000,0,0,1,0
M,0.51,5000,0,4,1,0
M,1.01,5000,0,2,1,0
M,0,5000,0,0,1,0
M,0,5000,0,0,1,0
M,0.77,5000,0,6,3,1
M,0.99,5000,5731,2,4,0
M,0.52,5000,0,4,0,0
M,0.84,5000,0,1,0,0
M,0.99,5000,0,11,1,0
M,1.02,5000,0,3,1,0
M,0,5000,0,0,2,0
M,0.04,5000,0,0,7,1
M,0.56,5000,786,0,1,0
M,1.03,5000,0,9,1,1
M,0,5000,0,0,0,0
M,0,5000,0,0,1,0
M,0.51,5000,0,3,6,1
M,0,5000,0,1,1,0
M,0.93,5000,0,1,1,0
M,1.01,5000,0,0,1,0
M,0,5000,0,0,1,0
M,0,5000,0,2,3,0
M,0.38,5000,0,1,2,0
M,1.02,5000,0,1,6,1
M,0.62,5000,0,2,1,1
M,0.31,5000,0,0,1,0
M,0.46,5000,0,0,1,0
M,1.02,5000,0,1,0,0
M,0.71,5000,0,2,0,0
M,1.02,5000,0,6,2,1
M,0.21,5000,0,1,2,0
M,0,5000,0,0,1,0
M,0,5000,0,0,1,0
M,0.07,5000,0,1,0,0
M,0.82,5000,0,2,1,0
M,1.01,5000,0,2,7,0
M,0.99,5000,0,0,3,0
M,0,5000,0,0,1,1
M,0,5000,0,1,0,1
M,0.63,5000,2882,0,3,0
M,1.02,5000,0,4,6,1
M,0.87,5000,0,3,0,0
M,0,5000,0,2,0,0
M,0.43,5000,0,2,3,0
M,0.8,5000,2160,0,2,0
M,1,5000,0,3,1,0
M,0.26,5000,0,2,4,0
M,0.68,5000,0,0,3,0
M,1,5000,0,3,2,1
M,0.99,5000,2107,1,5,0
M,0.03,5000,0,0,0,0
M,0.99,5000,0,0,3,1
M,0.31,5000,0,0,2,0
M,0.01,5000,0,0,1,0
M,1,5000,0,1,3,0
M,0.99,5000,0,0,1,0
M,0,5000,0,0,1,1
M,0.79,5000,1368,2,1,0
M,1.32,5000,2864,1,26,0
M,0.84,5000,4214,0,2,0
M,0.37,5000,0,7,10,1
M,0.31,5000,0,0,0,0
M,0,5000,0,0,1,0
M,0.18,5000,0,0,1,0
M,1,5000,2518,3,1,0
M,1.01,5000,0,3,0,0
M,0,5000,0,0,0,1
M,1.01,5000,0,11,14,0
M,1.02,5000,0,0,4,0
M,1.84,5000,0,0,3,1
M,0,5000,0,0,0,0
M,0.02,5000,1857,1,6,0
M,1.06,5000,0,4,1,0
M,0.59,5000,0,2,1,0
M,0.05,5000,0,0,1,0
M,0.68,5000,533,1,2,1
M,0.37,5000,0,0,8,0
M,0,5000,0,0,1,1
M,0.08,5000,1432,0,2,0
M,0,5000,1806,3,3,0
M,0.52,5000,0,1,0,0
M,0.08,5000,1078,0,2,0
M,0,5000,0,0,0,0
M,0.33,5000,0,2,1,0
M,1,5000,0,0,4,0
M,0.64,5000,0,0,3,0
M,0.35,5000,0,3,0,0
M,1.01,5000,0,2,0,0
M,0.72,5000,0,0,10,1
M,0,5000,0,0,0,0
M,0.86,5000,2141,0,1,0
M,0.04,5000,0,1,0,0
M,0.02,5000,0,0,1,0
M,0.01,5000,0,0,0,0
M,1.02,5000,0,1,2,0
M,0.99,5000,0,0,0,0
M,0,5000,0,0,2,0
M,0.73,5000,0,0,10,1
M,0.9,5000,0,3,1,0
M,0,5000,0,0,0,1
M,1.02,5000,0,1,1,0
M,0.15,5000,0,0,1,0
M,0.83,5000,0,2,1,0
M,0,5000,0,0,2,0
M,1.01,5000,254,2,3,0
M,0.23,5000,0,3,0,0
M,0.14,5000,2104,0,0,0
M,0,5000,0,0,4,0
M,0.46,5000,0,1,0,1
M,1.01,5000,0,2,1,0
M,1,5000,0,3,0,0
M,0.22,5000,0,3,0,1
M,0.11,5000,0,0,5,0
M,1.03,5000,0,0,2,0
M,0.98,5000,0,9,0,0
M,0,5000,0,2,1,0
M,0.1,5000,0,0,1,0
M,1.01,5000,0,0,6,1
M,0,5000,0,0,0,1
M,0.05,5000,0,2,4,0
M,1.01,5000,0,0,2,1
M,0,5000,206,0,3,0
M,1,5000,0,0,12,0
M,0.52,5000,752,4,7,0
M,0,5000,5038,4,9,1
M,0,5000,0,0,0,0
M,0.32,5000,0,0,0,1
M,0.1,5000,2129,4,0,0
M,0.84,5500,2602,0,1,0
M,0.94,5700,0,0,2,0
M,0.94,6000,0,3,0,1
M,0.46,6000,0,3,1,1
M,0.54,6000,0,1,5,0
M,0.34,6000,0,0,0,0
M,0.29,6000,0,1,3,0
M,1,6000,0,1,17,0
M,0.13,6000,0,0,0,0
M,0.54,6000,0,1,2,0
M,0.95,6000,3986,0,3,0
M,1,6000,3189,0,3,0
M,0.92,6000,0,1,2,0
M,0.2,6000,0,1,6,0
M,0.71,6000,0,0,6,0
M,0.33,6000,0,3,3,0
M,1.39,6000,0,10,10,1
M,0.11,6000,0,0,0,0
M,0.91,6000,1201,0,2,0
M,1,6000,0,2,8,0
M,1.05,6000,0,1,9,1
M,0,6000,0,1,2,1
M,0.77,6000,2178,2,3,0
M,1.01,6000,1551,12,2,1
M,1.29,6000,0,0,8,0
M,0.98,6000,6271,0,8,0
M,0.06,6000,1668,2,16,0
M,0.22,6000,0,1,1,0
M,0.01,6000,512,0,2,0
M,1.01,6000,0,4,0,1
M,0.98,6000,0,2,13,1
M,0.28,6000,0,1,3,0
M,0.58,6000,0,0,11,0
M,0.03,6000,2831,0,19,0
M,0.65,6000,2307,0,3,0
M,0.06,6000,7406,0,2,0
M,0.86,6000,0,0,2,0
M,0.94,6000,0,2,5,0
M,0.68,6000,0,4,2,1
M,0.94,6000,2603,0,8,0
M,0.88,6000,0,0,0,0
M,0.9,6000,0,0,3,0
M,0.45,6000,7803,0,1,0
M,1,6000,0,0,9,0
M,0.9,6000,0,0,4,0
M,0.48,6000,1227,2,0,0
M,1.02,6000,2015,3,8,0
M,0.1,6000,2441,2,0,0
M,0.82,6000,0,2,2,0
M,1.66,6000,4004,3,3,0
M,1.11,6000,0,8,3,0
M,0.08,6000,5424,0,1,1
M,0.56,6000,0,0,3,0
M,1.03,6000,0,2,3,0
M,0.93,6000,0,15,5,1
M,1.69,6000,0,16,26,0
M,0.15,6000,4114,0,12,0
M,1.02,6000,0,1,15,0
M,0.06,6000,0,0,0,1
M,1.01,6000,1559,8,0,1
M,0,6000,5531,2,3,0
M,1,6000,0,4,17,0
M,0.99,6000,0,0,10,0
M,1.01,6000,0,1,2,0
M,1,6000,2068,0,16,0
M,0.95,6000,6721,9,5,0
M,0,6000,0,0,1,0
M,0.05,6000,1613,0,7,0
M,0.05,6000,0,0,3,0
M,0,6000,1247,0,4,0
M,0.43,6000,0,0,0,0
M,1.09,6000,1482,0,5,1
M,0.34,6000,0,1,3,0
M,1.01,6000,0,0,0,0
M,0.9,6000,5298,2,4,0
M,0.77,6000,2004,0,1,0
M,0.8,6000,0,5,6,0
M,1.07,6000,0,0,17,0
M,0.01,6000,1996,2,2,0
M,0.08,6000,0,0,1,0
M,0.26,6000,0,0,3,0
M,0,6000,20293,0,2,0
M,1.94,6000,1553,6,1,0
M,0.33,6000,0,0,1,0
M,0.19,6000,0,1,0,0
M,1,6000,0,3,5,0
M,0.19,6000,8346,0,4,0
M,0.49,6000,0,5,1,1
M,0,6000,0,0,2,0
M,0.82,6000,0,0,2,0
M,0.9,6000,0,0,13,0
M,0,6000,0,0,0,0
M,1,6000,0,0,19,0
M,0.99,6000,0,0,11,0
M,1,6000,2204,1,7,0
M,1,6000,1329,0,11,0
M,0.99,6000,3379,5,4,0
M,0.4,6000,0,0,5,1
M,0.91,6000,0,0,4,0
M,0.43,6000,0,1,7,0
M,0.89,6000,0,0,0,0
M,0.85,6000,0,0,7,0
M,0.54,6000,0,6,0,0
M,0,6000,0,0,1,0
M,0.99,6000,0,0,2,1
M,0.31,6000,0,0,0,0
M,0.34,6000,5099,0,1,0
M,0.6,6000,1382,0,6,0
M,0.07,6000,0,0,0,1
M,0.76,6000,0,2,2,0
M,0.83,6000,0,11,2,1
M,0,6000,0,0,5,0
M,1.05,6000,0,1,6,1
M,0.11,6000,3200,3,2,0
M,0.03,6000,0,0,2,0
M,0.98,6000,0,0,0,0
M,0.84,6000,0,1,3,0
M,1.01,6000,0,2,0,1
M,0.5,6000,0,0,0,0
M,0.98,6000,0,7,0,1
M,0.9,6000,0,1,0,0
M,0.53,6000,0,5,0,0
M,0.02,6000,0,0,0,1
M,0.42,6000,0,2,0,0
M,1,6000,0,9,0,1
M,1.17,6000,0,1,11,0
M,0.66,6000,0,4,0,0
M,0.31,6000,0,0,3,0
M,0.23,6000,2098,0,3,0
M,0.69,6000,0,1,3,0
M,0.91,6000,0,5,0,0
M,1,6000,0,2,0,0
M,1.01,6000,0,2,0,0
M,0.15,6000,0,0,1,1
M,0.97,6000,0,3,1,0
M,1.48,6000,0,2,2,1
M,0,6000,0,0,0,0
M,0.66,6000,0,6,0,1
M,1.03,6000,0,0,2,0
M,1,6000,0,0,5,0
M,1.09,6000,0,0,3,0
M,1,6000,0,0,2,0
M,0.92,6000,0,8,4,0
M,0,6000,1155,0,2,0
M,0,6000,0,1,0,0
M,2.05,6000,0,9,2,1
M,0.47,6000,0,0,0,0
M,0,6000,0,1,0,0
M,0.16,6000,0,2,0,1
M,0.37,6000,0,4,0,0
M,0.71,6000,0,3,0,0
M,1.01,6000,0,1,5,0
M,0.99,6000,0,0,1,0
M,0.92,6000,0,0,2,0
M,0.08,6000,1134,0,3,0
M,0.41,6000,0,1,1,1
M,0.81,6000,1290,1,4,1
M,0,6000,0,0,0,0
M,0.81,6000,0,0,0,0
M,0.53,6000,0,3,0,0
M,0.72,6000,0,4,0,0
M,0.8,6000,0,6,1,0
M,0.93,6000,0,6,4,1
M,0,6000,0,0,1,0
M,0.89,6000,0,5,3,1
M,0.02,6000,3026,0,2,0
M,0.08,6000,0,0,3,0
M,0.99,6000,0,6,2,1
M,0.82,6000,0,0,1,0
M,0.73,6000,0,0,0,0
M,0.25,6000,1324,12,5,1
M,1.02,6000,0,2,0,0
M,0,6000,0,3,1,1
M,0.52,6000,0,3,3,1
M,0.95,6000,0,0,1,0
M,0.37,6000,3199,4,1,0
M,0.08,6000,0,0,3,0
M,0.55,6000,0,4,0,0
M,0.9,6000,0,3,4,0
M,0.13,6000,785,0,0,0
M,1.13,6300,8544,0,6,0
M,1,6497,0,0,2,0
M,1.01,6500,0,3,3,1
M,0.41,6500,0,0,0,0
M,0.98,7000,0,2,2,0
M,1,7000,0,0,0,0
M,1,7000,0,0,6,0
M,0.08,7000,0,0,3,1
M,1.02,7000,0,0,7,0
M,0.4,7000,917,1,0,0
M,0.88,7000,0,2,2,0
M,0.95,7000,601,0,14,0
M,1,7000,0,1,4,0
M,0.06,7000,0,0,0,0
M,0,7000,5641,0,2,0
M,0.01,7000,0,0,0,1
M,0.79,7000,0,0,4,0
M,0.18,7000,747,1,2,0
M,1.1,7000,0,2,6,1
M,0.04,7000,0,0,6,0
M,0.02,7000,0,0,1,1
M,0.15,7000,9781,0,2,1
M,0,7000,2483,4,0,0
M,0.99,7000,0,0,2,0
M,1.01,7000,0,0,15,0
M,0.05,7000,752,0,0,0
M,0,7000,0,0,2,0
M,0,7000,0,0,3,0
M,0.47,7000,451,0,1,0
M,0.53,7000,0,2,0,0
M,1,7000,0,0,10,0
M,0.1,7000,0,0,0,0
M,0.03,7000,0,0,3,0
M,0.96,7000,0,0,8,0
M,0.47,7000,0,1,0,0
M,1,7000,0,0,2,0
M,0.44,7000,1909,0,0,0
M,0,7000,0,0,3,0
M,1,7000,0,0,12,0
M,1.28,7000,0,1,20,0
M,0.96,7000,0,0,2,0
M,1.31,7000,0,0,9,1
M,0.31,7000,0,4,2,0
M,1.02,7000,0,0,8,1
M,0.67,7000,6983,2,16,0
M,0.83,7000,3917,0,0,0
M,0.11,7000,0,0,3,0
M,0.08,7200,2469,0,4,0
M,0,7200,0,0,1,0
M,1.4,7500,0,0,9,1
M,1.02,7500,1861,6,3,0
M,0.02,7500,1363,0,7,0
M,0,7500,369,1,0,0
M,1,7600,0,1,13,0
M,0.04,8000,0,0,1,0
M,0.88,8000,0,1,1,0
M,0.32,8000,0,4,3,0
M,0.83,8000,0,1,1,0
M,1.01,8000,0,0,9,0
M,0,8000,0,0,1,1
M,1,8000,0,3,5,0
M,0.42,8000,0,0,2,0
M,0.06,8000,0,0,12,1
M,0.92,8000,0,1,15,0
M,1,8000,0,2,10,0
M,0.99,8000,10029,0,4,0
M,1.02,8000,0,0,2,1
M,0,8000,0,4,2,1
M,0.88,8000,0,2,3,0
M,0.34,8000,0,1,0,0
M,1.13,8000,0,0,4,0
M,0.02,8000,3313,0,0,0
M,1.09,8000,0,3,0,0
M,1,8000,0,0,0,1
M,1,8000,0,1,0,0
M,1.56,8000,0,1,4,1
M,0.84,8000,0,8,0,1
M,0.2,8000,0,0,5,0
M,0.02,8000,0,0,0,0
M,0.46,8000,1124,0,4,1
M,0.55,8000,0,0,5,1
M,0.93,8000,1235,7,0,1
M,0.03,8000,0,0,1,0
M,0,8000,0,0,1,1
M,1.09,8000,0,1,9,0
M,0.14,8000,0,0,0,0
M,0.24,8000,0,0,0,0
M,0,8000,1549,0,1,0
M,0.63,8000,0,0,4,0
M,0.9,8000,0,9,0,1
M,0.89,8000,1753,0,3,0
M,0.09,8000,0,0,1,0
M,0.94,8000,0,1,2,0
M,0.56,8000,0,0,0,0
M,0,8000,0,0,10,0
M,0.69,8000,0,13,8,1
M,1.02,8000,0,6,10,0
M,0.55,8000,0,0,5,0
M,0.7,8000,0,0,0,0
M,0.27,8000,0,2,0,0
M,0.18,8000,2522,0,4,0
M,0.04,8000,1745,0,0,0
M,0.73,8000,1874,0,4,0
M,0,8000,4093,0,1,0
M,0.42,8000,0,0,4,0
M,0,8000,0,0,1,0
M,0.83,8000,0,0,3,0
M,0,8000,0,0,3,0
M,0,8000,0,0,6,0
M,0,8000,0,0,0,0
M,0,8000,0,0,0,0
M,0.18,8000,0,0,15,0
M,0,8000,15767,0,4,0
M,0.01,8000,0,0,11,0
M,1,8000,0,2,4,0
M,0.18,8000,0,0,0,0
M,1,8000,2622,0,6,0
M,1,8000,0,1,7,0
M,0.98,8000,0,2,8,0
M,1,8000,4495,5,4,1
M,0.53,8000,1446,0,0,0
M,0.8,8000,328,0,4,0
M,0.98,8000,3109,8,1,1
M,0.98,8000,4812,0,4,0
M,1.03,8000,2665,1,11,1
M,0.38,8000,0,0,0,0
M,1,8000,0,0,3,0
M,0.75,8000,0,2,10,0
M,0.29,8000,0,4,3,1
M,0,8000,0,0,0,1
M,0.99,8000,0,3,0,0
M,0.71,8000,0,1,4,0
M,0.98,8000,0,6,6,0
M,0.21,8000,1347,0,2,0
M,0.08,8000,4149,3,0,0
M,0,8000,12462,0,1,0
M,0.02,8000,0,3,4,0
M,0.81,8000,0,0,2,0
M,0.97,8000,0,1,10,0
M,0.18,8000,1508,2,0,1
M,0.57,8000,0,4,0,1
M,0.78,8000,0,0,1,0
M,1.01,8000,0,3,5,0
M,0.99,8000,3474,0,6,0
M,0.67,8000,0,0,13,0
M,0.96,8000,1105,0,2,0
M,0.99,8000,0,6,1,1
M,0.51,8000,0,0,10,0
M,0.98,8000,0,0,6,0
M,0,8000,294,0,2,0
M,0.98,8000,0,2,4,0
M,0,8000,0,0,0,0
M,0.16,8000,0,0,4,1
M,0,8000,0,0,1,1
M,0.34,8000,0,0,3,0
M,0,8000,1508,0,2,0
M,0,8000,0,0,3,0
M,0.6,8000,0,1,4,0
M,0.04,8000,0,0,4,0
M,0.45,8000,0,0,1,0
M,0,8000,0,0,0,0
M,0.25,8000,4288,0,0,0
M,0.08,8000,1392,0,2,0
M,1,8000,0,0,7,0
M,0.54,8000,0,3,0,1
M,0.83,8000,0,9,0,0
M,0.91,8000,0,1,8,1
M,0.77,8000,0,0,0,1
M,0.01,8000,0,1,2,0
M,0,8000,0,0,2,0
M,0.31,8000,0,0,0,0
M,0,8000,0,0,1,0
M,0.29,8000,0,2,3,0
M,0.67,8000,0,0,7,0
M,0.04,8000,0,0,3,0
M,0.41,8000,0,0,2,0
M,0.87,8000,1438,0,7,0
M,0,8000,0,1,1,1
M,0.27,8000,0,2,1,1
M,0,8000,0,0,1,0
M,0.21,8000,0,0,4,0
M,0.04,8000,0,0,0,0
M,0.14,8000,1937,0,0,0
M,1.02,8000,0,10,8,0
M,0.99,8000,0,5,3,0
M,0.01,8000,27040,0,2,0
M,0.04,8000,4217,2,2,0
M,0.47,8000,2140,1,2,0
M,0.42,8000,0,0,0,0
M,0,8000,0,0,1,0
M,0.66,8000,0,0,4,0
M,0.58,8000,0,6,0,0
M,0.59,8000,0,1,3,0
M,1,8000,0,2,11,0
M,1,8000,3682,0,10,0
M,0.99,8000,0,1,16,0
M,1,8000,0,0,3,0
M,0.79,8000,0,2,1,0
M,0.05,8000,1890,0,0,0
M,1.01,8000,0,0,0,0
M,0.19,8000,0,2,0,0
M,0.14,8000,0,0,4,0
M,0.05,8000,642,1,2,1
M,1.03,8000,0,3,0,0
M,0.55,8000,1406,11,3,1
M,0.03,8000,4217,0,2,0
M,0.05,8000,0,1,0,0
M,1.01,8000,0,1,0,0
M,0.93,8000,0,1,2,0
M,1,8000,1558,0,4,0
M,1.11,8000,0,0,6,0
M,0,8000,0,0,1,0
M,1.76,8000,0,7,7,0
M,0,8000,0,0,0,0
M,0.63,8000,0,3,2,0
M,1,8000,0,10,4,0
M,1.01,8000,0,0,3,0
M,1,8000,0,0,5,0
M,0.84,8000,0,1,3,1
M,0.99,8000,0,0,4,0
M,0.7,8000,0,4,0,0
M,0,8000,0,0,0,0
M,0.21,8000,0,1,5,1
M,0.03,8000,0,0,7,0
M,1.03,8000,0,3,5,1
M,0,8000,1395,4,1,0
M,0.68,8000,0,0,0,0
M,0.39,8000,2122,0,1,0
M,0,8000,0,0,0,0
M,0,8000,0,5,4,0
M,0,8000,3058,1,0,0
M,0,8000,0,0,1,0
M,1,8000,1342,0,5,0
M,0.97,8000,0,2,0,1
M,0,8000,0,0,3,0
M,0.64,8000,0,0,3,0
M,1.02,8000,0,1,10,1
M,0.01,8000,16213,2,2,0
M,0.37,8000,5449,1,0,0
M,0.5,8000,0,4,1,0
M,0.26,8000,0,10,2,0
M,0.2,8000,0,5,4,0
M,0.08,8000,0,3,5,1
M,1.5,8000,0,0,14,0
M,1,8000,1749,0,4,0
M,0,8000,0,0,0,0
M,1,8000,2747,0,2,0
M,0.01,8000,3910,0,0,1
M,1,8800,11039,0,15,0
M,0.97,8800,12274,0,15,0
M,0.74,9000,8329,1,2,0
M,0,9000,1641,1,2,0
M,0.33,9000,2615,0,2,0
M,1.02,9000,0,1,5,1
M,0.01,9000,4316,0,0,0
M,0,9000,0,0,3,0
M,0.05,9000,0,0,0,0
M,1.02,9000,0,3,1,0
M,1.01,9000,1059,0,7,0
M,0,9000,1996,1,1,0
M,1,9500,609,0,2,1
M,0,9900,4020,0,0,1
M,0.24,9900,0,0,4,0
M,0.46,10000,0,0,8,0
M,0.01,10000,0,0,1,0
M,0.29,10000,7387,2,7,0
M,0.24,10000,0,0,5,0
M,0,10000,0,1,1,0
M,0.88,10000,0,0,0,0
M,0.04,10000,0,0,1,0
M,0.1,10000,0,0,2,0
M,0.18,10000,0,0,5,0
M,0.82,10000,0,0,1,0
M,0.38,10000,665,0,0,0
M,0.69,10000,0,3,2,0
M,1,10000,0,0,0,0
M,0.02,10000,0,0,1,0
M,0.46,10000,2301,0,1,0
M,0.88,10000,2406,0,1,0
M,0,10000,0,0,2,0
M,0,10000,0,0,1,0
M,0,10000,0,1,1,0
M,0.24,10000,0,0,1,0
M,0.02,10000,0,0,1,0
M,1.01,10000,0,1,1,0
M,0.19,10000,0,2,0,0
M,1,10000,734,0,6,0
M,0.05,10000,1164,0,1,0
M,0.51,10000,0,0,1,0
M,1,10000,0,0,4,0
M,0.45,10000,0,4,1,0
M,0.35,10000,792,0,2,0
M,1.04,10000,3270,2,1,0
M,0.01,10000,3453,2,9,1
M,0.58,10000,5483,0,3,0
M,0.01,10000,0,0,3,0
M,0.03,10000,0,0,5,0
M,1.07,10000,8101,4,3,0
M,0.76,10000,0,2,1,0
M,0.53,10000,0,0,5,0
M,0.87,10000,0,0,1,0
M,0.97,10000,0,4,1,0
M,1.48,10000,0,0,23,0
M,1.03,10000,0,15,0,1
M,0,10000,0,0,1,1
M,0.95,10000,5074,3,3,0
M,0.41,10000,0,6,1,0
M,0,10000,0,0,1,0
M,0.2,10000,0,2,5,0
M,0.01,10000,1893,0,1,0
M,0,10000,2149,0,0,0
M,0.51,10000,0,0,4,0
M,0.25,10000,0,0,2,1
M,1,10000,0,1,4,0
M,0.23,10000,3503,1,4,0
M,0.04,10000,2679,0,3,0
M,1,10000,2279,2,2,1
M,0.03,10000,2093,0,2,0
M,0.08,10000,0,1,4,0
M,0.84,10000,0,3,3,0
M,0.81,10000,0,0,2,0
M,0.8,10000,712,1,1,0
M,1.02,10000,0,16,0,1
M,0.86,10000,0,4,0,0
M,1,10000,0,0,11,0
M,1.21,10000,0,0,2,0
M,0.17,10000,1309,1,1,0
M,1,10000,0,0,3,1
M,0.92,10000,1828,3,1,1
M,0.2,10000,1582,2,1,0
M,0.03,10000,0,0,0,0
M,0.26,10000,1307,1,1,0
M,1.52,10000,0,0,7,0
M,0.99,10000,3041,0,1,0
M,1,10000,2489,0,4,0
M,0.3,10000,0,1,0,0
M,0.04,10000,1132,0,4,0
M,1,10000,1952,9,2,1
M,0.99,10000,7508,0,2,0
M,1,10000,0,0,3,0
M,0.13,10000,0,0,0,0
M,1.01,10000,0,0,1,0
M,1.25,10000,0,0,12,1
M,0,10000,0,1,0,0
M,0,10000,760,1,5,0
M,0.63,10000,0,4,1,1
M,1.01,10000,98,0,1,0
M,0.03,10000,0,0,1,0
M,0.13,10000,53424,0,1,0
M,1.14,10000,0,0,11,0
M,0.09,10000,3600,0,2,0
M,0.62,10000,0,4,0,1
M,0.16,10000,6152,6,5,1
M,0.2,10000,11586,0,2,0
M,1,10000,0,0,0,0
M,0.99,10000,1543,2,4,0
M,0.53,10000,0,0,3,0
M,0.81,10000,1613,0,1,0
M,0,10000,0,0,3,0
M,0.39,10000,0,0,3,0
M,1.99,10000,0,4,2,0
M,0.01,10000,0,0,0,0
M,0.78,10000,0,0,0,0
